\c:1544922054*55\$GPGLL,3247.215,N,07954.564,W,170235,A,D*5E	\c:1544923928*56\$IIVWT,063,R,25.01,N,12.87,M,,*3B
\c:1544922054*55\$GPGLL,3247.2154,N,07954.5646,W,170247.000,A,D*47	\c:1544923930*5F\$IIVWT,056,R,25.32,N,13.03,M,,*30
\c:1544922055*54\$GPGLL,3247.2154,N,07954.5646,W,170248.000,A,D*48	\c:1544923932*5D\$IIVWT,062,R,26.18,N,13.47,M,,*3C
\c:1544922056*57\$GPGLL,3247.215,N,07954.564,W,170237,A,D*5C	\c:1544923934*5B\$IIVWT,058,R,25.75,N,13.25,M,,*39
\c:1544922056*57\$GPGLL,3247.2154,N,07954.5646,W,170249.000,A,D*49	\c:1544923936*59\$IIVWT,058,R,25.87,N,13.31,M,,*31
\c:1544922057*56\$GPGLL,3247.2154,N,07954.5646,W,170250.000,A,D*41	\c:1544923939*56\$IIVWT,049,R,25.44,N,13.09,M,,*35
\c:1544922058*59\$GPGLL,3247.215,N,07954.564,W,170239,A,D*52	\c:1544923941*59\$IIVWT,042,R,31.72,N,16.32,M,,*33
\c:1544922058*59\$GPGLL,3247.2154,N,07954.5646,W,170251.000,A,D*40	\c:1544923943*5B\$IIVWT,043,R,29.79,N,15.33,M,,*32
\c:1544922059*58\$GPGLL,3247.2154,N,07954.5645,W,170252.000,A,D*40	\c:1544923945*5D\$IIVWT,043,R,29.09,N,14.97,M,,*3A
\c:1544922060*52\$GPGLL,3247.2154,N,07954.5645,W,170253.000,A,D*41	\c:1544923947*5F\$IIVWT,040,R,29.00,N,14.92,M,,*35
\c:1544922060*52\$GPGLL,3247.215,N,07954.564,W,170240,A,D*5C	\c:1544923949*51\$IIVWT,058,R,28.53,N,14.68,M,,*3E
\c:1544922061*53\$GPGLL,3247.2154,N,07954.5645,W,170254.000,A,D*46	\c:1544923951*58\$IIVWT,055,R,29.42,N,15.14,M,,*38
\c:1544922062*50\$GPGLL,3247.2154,N,07954.5645,W,170255.000,A,D*47	\c:1544923953*5A\$IIVWT,053,R,31.37,N,16.14,M,,*36
\c:1544922062*50\$GPGLL,3247.215,N,07954.564,W,170243,A,D*5F	\c:1544923955*5C\$IIVWT,052,R,30.61,N,15.75,M,,*31
\c:1544922063*51\$GPGLL,3247.2154,N,07954.5645,W,170256.000,A,D*44	\c:1544923957*5E\$IIVWT,050,R,34.19,N,17.59,M,,*34
\c:1544922064*56\$GPGLL,3247.2154,N,07954.5645,W,170257.000,A,D*45	\c:1544923959*50\$IIVWT,053,R,32.96,N,16.96,M,,*34
\c:1544922065*57\$GPGLL,3247.215,N,07954.564,W,170245,A,D*59	\c:1544923961*5B\$IIVWT,051,R,32.57,N,16.76,M,,*35
\c:1544922065*57\$GPGLL,3247.2154,N,07954.5645,W,170258.000,A,D*4A	\c:1544923963*59\$IIVWT,053,R,30.75,N,15.82,M,,*3D
\c:1544922066*54\$GPGLL,3247.2154,N,07954.5645,W,170259.000,A,D*4B	\c:1544923965*5F\$IIVWT,053,R,28.90,N,14.87,M,,*3B
\c:1544922067*55\$GPGLL,3247.215,N,07954.564,W,170247,A,D*5B	\c:1544923967*5D\$IIVWT,051,R,29.46,N,15.16,M,,*3A
\c:1544922067*55\$GPGLL,3247.2154,N,07954.5645,W,170300.000,A,D*46	\c:1544923969*53\$IIVWT,056,R,28.12,N,14.47,M,,*38
\c:1544922068*5A\$GPGLL,3247.2154,N,07954.5645,W,170301.000,A,D*47	\c:1544923971*5A\$IIVWT,052,R,26.86,N,13.82,M,,*31
\c:1544922069*5B\$GPGLL,3247.215,N,07954.564,W,170249,A,D*55	\c:1544923973*58\$IIVWT,046,R,25.17,N,12.95,M,,*38
\c:1544922069*5B\$GPGLL,3247.2154,N,07954.5645,W,170302.000,A,D*44	\c:1544923975*5E\$IIVWT,055,R,28.08,N,14.45,M,,*32
\c:1544922070*53\$GPGLL,3247.2154,N,07954.5645,W,170303.000,A,D*45	\c:1544923977*5C\$IIVWT,058,R,30.69,N,15.79,M,,*3F
\c:1544922071*52\$GPGLL,3247.215,N,07954.564,W,170250,A,D*5D	\c:1544923979*52\$IIVWT,056,R,29.37,N,15.11,M,,*3C
\c:1544922071*52\$GPGLL,3247.2154,N,07954.5645,W,170304.000,A,D*42	\c:1544923982*56\$IIVWT,064,R,25.61,N,13.18,M,,*3D
\c:1544922072*51\$GPGLL,3247.2154,N,07954.5645,W,170305.000,A,D*43	\c:1544923984*50\$IIVWT,057,R,26.20,N,13.48,M,,*3E
\c:1544922073*50\$GPGLL,3247.215,N,07954.564,W,170253,A,D*5E	\c:1544923986*52\$IIVWT,055,R,26.30,N,13.53,M,,*37
\c:1544922073*50\$GPGLL,3247.2154,N,07954.5645,W,170306.000,A,D*40	\c:1544923988*5C\$IIVWT,055,R,25.95,N,13.35,M,,*3B
\c:1544922074*57\$GPGLL,3247.2154,N,07954.5645,W,170307.000,A,D*41	\c:1544923990*55\$IIVWT,055,R,28.22,N,14.52,M,,*3C
\c:1544922075*56\$GPGLL,3247.215,N,07954.564,W,170255,A,D*58	\c:1544923992*57\$IIVWT,050,R,28.61,N,14.72,M,,*3C
\c:1544922075*56\$GPGLL,3247.2154,N,07954.5645,W,170308.000,A,D*4E	\c:1544923994*51\$IIVWT,062,R,18.91,N,09.73,M,,*3C
\c:1544922076*55\$GPGLL,3247.2154,N,07954.5645,W,170309.000,A,D*4F	\c:1544923996*53\$IIVWT,054,R,26.78,N,13.78,M,,*33
\c:1544922077*54\$GPGLL,3247.215,N,07954.564,W,170257,A,D*5A	\c:1544923998*5D\$IIVWT,050,R,29.91,N,15.39,M,,*3C
\c:1544922077*54\$GPGLL,3247.2154,N,07954.5645,W,170310.000,A,D*47	\c:1544924000*52\$IIVWT,052,R,25.15,N,12.94,M,,*3E
\c:1544922078*5B\$GPGLL,3247.2154,N,07954.5645,W,170311.000,A,D*46	\c:1544924002*50\$IIVWT,055,R,28.24,N,14.53,M,,*3B
\c:1544922079*5A\$GPGLL,3247.215,N,07954.564,W,170259,A,D*54	\c:1544924004*56\$IIVWT,068,R,31.52,N,16.22,M,,*38
\c:1544922079*5A\$GPGLL,3247.2154,N,07954.5645,W,170312.000,A,D*45	\c:1544924006*54\$IIVWT,068,R,32.11,N,16.52,M,,*3B
\c:1544922080*5C\$GPGLL,3247.2154,N,07954.5645,W,170313.000,A,D*44	\c:1544924008*5A\$IIVWT,066,R,32.07,N,16.50,M,,*30
\c:1544922081*5D\$GPGLL,3247.215,N,07954.564,W,170301,A,D*58	\c:1544924010*53\$IIVWT,057,R,26.33,N,13.55,M,,*30
\c:1544922081*5D\$GPGLL,3247.2154,N,07954.5645,W,170314.000,A,D*43	\c:1544924012*51\$IIVWT,063,R,28.22,N,14.52,M,,*39
\c:1544922082*5E\$GPGLL,3247.2154,N,07954.5645,W,170315.000,A,D*42	\c:1544924014*57\$IIVWT,080,R,30.09,N,15.48,M,,*3E
\c:1544922083*5F\$GPGLL,3247.215,N,07954.564,W,170303,A,D*5A	\c:1544924016*55\$IIVWT,078,R,25.50,N,13.12,M,,*38
\c:1544922083*5F\$GPGLL,3247.2154,N,07954.5645,W,170316.000,A,D*41	\c:1544924018*5B\$IIVWT,063,R,21.53,N,11.08,M,,*3C
\c:1544922084*58\$GPGLL,3247.2154,N,07954.5645,W,170317.000,A,D*40	\c:1544924020*50\$IIVWT,049,R,24.02,N,12.36,M,,*3B
\c:1544922085*59\$GPGLL,3247.215,N,07954.564,W,170305,A,D*5C	\c:1544924023*53\$IIVWT,055,R,25.58,N,13.16,M,,*3B
\c:1544922085*59\$GPGLL,3247.2154,N,07954.5645,W,170318.000,A,D*4F	\c:1544924025*55\$IIVWT,056,R,23.61,N,12.15,M,,*36
\c:1544922086*5A\$GPGLL,3247.2154,N,07954.5645,W,170319.000,A,D*4E	\c:1544924027*57\$IIVWT,051,R,25.75,N,13.25,M,,*30
\c:1544922087*5B\$GPGLL,3247.215,N,07954.564,W,170306,A,D*5F	\c:1544924029*59\$IIVWT,049,R,28.24,N,14.53,M,,*36
\c:1544922087*5B\$GPGLL,3247.2154,N,07954.5645,W,170320.000,A,D*44	\c:1544924031*50\$IIVWT,049,R,28.30,N,14.56,M,,*36
\c:1544922088*54\$GPGLL,3247.2154,N,07954.5645,W,170321.000,A,D*45	\c:1544924033*52\$IIVWT,050,R,27.64,N,14.22,M,,*33
\c:1544922089*55\$GPGLL,3247.215,N,07954.564,W,170308,A,D*51	\c:1544924035*54\$IIVWT,056,R,35.74,N,18.39,M,,*31
\c:1544922089*55\$GPGLL,3247.2154,N,07954.5645,W,170322.000,A,D*46	\c:1544924037*56\$IIVWT,052,R,32.96,N,16.96,M,,*35
\c:1544922090*5D\$GPGLL,3247.2154,N,07954.5645,W,170323.000,A,D*47	\c:1544924039*58\$IIVWT,062,R,31.06,N,15.98,M,,*31
\c:1544922091*5C\$GPGLL,3247.215,N,07954.564,W,170310,A,D*58	\c:1544924041*57\$IIVWT,053,R,29.23,N,15.04,M,,*38
\c:1544922091*5C\$GPGLL,3247.2154,N,07954.5645,W,170324.000,A,D*40	\c:1544924043*55\$IIVWT,068,R,27.97,N,14.39,M,,*3E
\c:1544922092*5F\$GPGLL,3247.2154,N,07954.5645,W,170325.000,A,D*41	\c:1544924045*53\$IIVWT,057,R,28.18,N,14.50,M,,*35
\c:1544922093*5E\$GPGLL,3247.215,N,07954.564,W,170312,A,D*5A	\c:1544924047*51\$IIVWT,061,R,24.27,N,12.49,M,,*3E
\c:1544922093*5E\$GPGLL,3247.2154,N,07954.5645,W,170326.000,A,D*42	\c:1544924049*5F\$IIVWT,060,R,30.09,N,15.48,M,,*30
\c:1544922094*59\$GPGLL,3247.2154,N,07954.5645,W,170327.000,A,D*43	\c:1544924051*56\$IIVWT,052,R,29.04,N,14.94,M,,*34
\c:1544922095*58\$GPGLL,3247.215,N,07954.564,W,170315,A,D*5D	\c:1544924053*54\$IIVWT,057,R,34.34,N,17.67,M,,*31
\c:1544922095*58\$GPGLL,3247.2154,N,07954.5645,W,170328.000,A,D*4C	\c:1544924055*52\$IIVWT,056,R,34.27,N,17.63,M,,*36
\c:1544922096*5B\$GPGLL,3247.2154,N,07954.5645,W,170329.000,A,D*4D	\c:1544924057*50\$IIVWT,050,R,32.40,N,16.67,M,,*32
\c:1544922097*5A\$GPGLL,3247.215,N,07954.564,W,170317,A,D*5F	\c:1544924059*5E\$IIVWT,057,R,34.83,N,17.92,M,,*37
\c:1544922097*5A\$GPGLL,3247.2154,N,07954.5645,W,170330.000,A,D*45	\c:1544924061*55\$IIVWT,057,R,33.29,N,17.13,M,,*39
\c:1544922098*55\$GPGLL,3247.2154,N,07954.5645,W,170331.000,A,D*44	\c:1544924063*57\$IIVWT,059,R,34.36,N,17.68,M,,*32
\c:1544922099*54\$GPGLL,3247.215,N,07954.564,W,170319,A,D*51	\c:1544924066*52\$IIVWT,062,R,33.31,N,17.14,M,,*31
\c:1544922099*54\$GPGLL,3247.2154,N,07954.5645,W,170332.000,A,D*47	\c:1544924068*5C\$IIVWT,064,R,33.90,N,17.44,M,,*39
\c:1544922100*55\$GPGLL,3247.2154,N,07954.5645,W,170333.000,A,D*46	\c:1544924070*55\$IIVWT,066,R,31.12,N,16.01,M,,*33
\c:1544922101*54\$GPGLL,3247.215,N,07954.564,W,170321,A,D*5A	\c:1544924072*57\$IIVWT,073,R,27.69,N,14.25,M,,*38
\c:1544922101*54\$GPGLL,3247.2154,N,07954.5645,W,170334.000,A,D*41	\c:1544924074*51\$IIVWT,062,R,33.47,N,17.22,M,,*35
\c:1544922102*57\$GPGLL,3247.2154,N,07954.5645,W,170335.000,A,D*40	\c:1544924076*53\$IIVWT,058,R,28.65,N,14.74,M,,*36
\c:1544922103*56\$GPGLL,3247.2154,N,07954.5645,W,170336.000,A,D*43	\c:1544924078*5D\$IIVWT,061,R,29.11,N,14.98,M,,*3C
\c:1544922103*56\$GPGLL,3247.215,N,07954.564,W,170324,A,D*5F	\c:1544924080*5A\$IIVWT,051,R,26.37,N,13.57,M,,*30
\c:1544922104*51\$GPGLL,3247.2154,N,07954.5645,W,170337.000,A,D*42	\c:1544924082*58\$IIVWT,057,R,30.51,N,15.70,M,,*32
\c:1544922105*50\$GPGLL,3247.2154,N,07954.5645,W,170338.000,A,D*4D	\c:1544924085*5F\$IIVWT,055,R,29.07,N,14.96,M,,*32
\c:1544922105*50\$GPGLL,3247.215,N,07954.564,W,170325,A,D*5E	\c:1544924086*5C\$IIVWT,051,R,27.77,N,14.29,M,,*3B
\c:1544922106*53\$GPGLL,3247.2154,N,07954.5645,W,170339.000,A,D*4C	\c:1544924088*52\$IIVWT,057,R,27.87,N,14.34,M,,*3E
\c:1544922107*52\$GPGLL,3247.2154,N,07954.5645,W,170340.000,A,D*42	\c:1544924090*5B\$IIVWT,060,R,30.22,N,15.55,M,,*35
\c:1544922108*5D\$GPGLL,3247.215,N,07954.564,W,170327,A,D*5C	\c:1544924092*59\$IIVWT,063,R,29.48,N,15.17,M,,*34
\c:1544922108*5D\$GPGLL,3247.2154,N,07954.5645,W,170341.000,A,D*43	\c:1544924094*5F\$IIVWT,064,R,28.92,N,14.88,M,,*32
\c:1544922109*5C\$GPGLL,3247.2154,N,07954.5645,W,170342.000,A,D*40	\c:1544924096*5D\$IIVWT,060,R,28.73,N,14.78,M,,*36
\c:1544922110*54\$GPGLL,3247.215,N,07954.564,W,170329,A,D*52	\c:1544924098*53\$IIVWT,062,R,34.96,N,17.99,M,,*3E
\c:1544922110*54\$GPGLL,3247.2154,N,07954.5645,W,170343.000,A,D*41	\c:1544924100*53\$IIVWT,063,R,30.22,N,15.55,M,,*36
\c:1544922111*55\$GPGLL,3247.2154,N,07954.5645,W,170344.000,A,D*46	\c:1544924102*51\$IIVWT,053,R,28.80,N,14.82,M,,*3F
\c:1544922112*56\$GPGLL,3247.215,N,07954.564,W,170331,A,D*5B	\c:1544924104*57\$IIVWT,049,R,28.26,N,14.54,M,,*33
\c:1544922112*56\$GPGLL,3247.2154,N,07954.5645,W,170345.000,A,D*47	\c:1544924106*55\$IIVWT,057,R,32.09,N,16.51,M,,*3D
\c:1544922113*57\$GPGLL,3247.2154,N,07954.5645,W,170346.000,A,D*44	\c:1544924109*5A\$IIVWT,055,R,33.12,N,17.04,M,,*35
\c:1544922114*50\$GPGLL,3247.215,N,07954.564,W,170333,A,D*59	\c:1544924111*53\$IIVWT,054,R,31.93,N,16.43,M,,*3D
\c:1544922114*50\$GPGLL,3247.2154,N,07954.5645,W,170347.000,A,D*45	\c:1544924113*51\$IIVWT,060,R,31.91,N,16.42,M,,*39
\c:1544922115*51\$GPGLL,3247.2154,N,07954.5645,W,170348.000,A,D*4A	\c:1544924115*57\$IIVWT,057,R,30.73,N,15.81,M,,*3C
\c:1544922116*52\$GPGLL,3247.215,N,07954.564,W,170335,A,D*5F	\c:1544924117*55\$IIVWT,060,R,30.03,N,15.45,M,,*37
\c:1544922116*52\$GPGLL,3247.2154,N,07954.5645,W,170349.000,A,D*4B	\c:1544924119*5B\$IIVWT,062,R,30.12,N,15.50,M,,*31
\c:1544922117*53\$GPGLL,3247.2154,N,07954.5645,W,170350.000,A,D*43	\c:1544924121*50\$IIVWT,063,R,29.93,N,15.40,M,,*30
\c:1544922118*5C\$GPGLL,3247.215,N,07954.564,W,170336,A,D*5C	\c:1544924123*52\$IIVWT,066,R,29.02,N,14.93,M,,*32
\c:1544922118*5C\$GPGLL,3247.2154,N,07954.5645,W,170351.000,A,D*42	\c:1544924125*54\$IIVWT,071,R,29.00,N,14.92,M,,*37
\c:1544922119*5D\$GPGLL,3247.2154,N,07954.5645,W,170352.000,A,D*41	\c:1544924127*56\$IIVWT,070,R,31.49,N,16.20,M,,*39
\c:1544922120*57\$GPGLL,3247.215,N,07954.564,W,170338,A,D*52	\c:1544924129*58\$IIVWT,064,R,33.62,N,17.30,M,,*37
\c:1544922120*57\$GPGLL,3247.2154,N,07954.5645,W,170353.000,A,D*40	\c:1544924131*51\$IIVWT,056,R,31.45,N,16.18,M,,*3A
\c:1544922121*56\$GPGLL,3247.2154,N,07954.5645,W,170354.000,A,D*47	\c:1544924133*53\$IIVWT,061,R,34.98,N,18.00,M,,*3C
\c:1544922122*55\$GPGLL,3247.215,N,07954.564,W,170340,A,D*5D	\c:1544924135*55\$IIVWT,058,R,36.42,N,18.74,M,,*30
\c:1544922122*55\$GPGLL,3247.2154,N,07954.5645,W,170355.000,A,D*46	\c:1544924137*57\$IIVWT,054,R,33.23,N,17.10,M,,*33
\c:1544922123*54\$GPGLL,3247.2154,N,07954.5645,W,170356.000,A,D*45	\c:1544924139*59\$IIVWT,058,R,31.66,N,16.29,M,,*37
\c:1544922124*53\$GPGLL,3247.215,N,07954.564,W,170342,A,D*5F	\c:1544924141*56\$IIVWT,058,R,34.05,N,17.52,M,,*3A
\c:1544922124*53\$GPGLL,3247.2154,N,07954.5645,W,170357.000,A,D*44	\c:1544924143*54\$IIVWT,064,R,34.23,N,17.61,M,,*31
\c:1544922125*52\$GPGLL,3247.2154,N,07954.5645,W,170358.000,A,D*4B	\c:1544924146*51\$IIVWT,064,R,31.50,N,16.21,M,,*35
\c:1544922126*51\$GPGLL,3247.215,N,07954.564,W,170344,A,D*59	\c:1544924147*50\$IIVWT,065,R,30.82,N,15.86,M,,*34
\c:1544922126*51\$GPGLL,3247.2154,N,07954.5645,W,170359.000,A,D*4A	\c:1544924149*5E\$IIVWT,074,R,36.56,N,18.81,M,,*31
\c:1544922128*5F\$GPGLL,3247.2154,N,07954.5645,W,170400.000,A,D*41	\c:1544924152*54\$IIVWT,072,R,30.14,N,15.51,M,,*37
\c:1544922128*5F\$GPGLL,3247.215,N,07954.564,W,170346,A,D*5B	\c:1544924154*52\$IIVWT,077,R,28.63,N,14.73,M,,*3A
\c:1544922128*5F\$GPGLL,3247.2154,N,07954.5645,W,170401.000,A,D*40	\c:1544924156*50\$IIVWT,070,R,29.04,N,14.94,M,,*34
\c:1544922129*5E\$GPGLL,3247.2154,N,07954.5645,W,170402.000,A,D*43	\c:1544924158*5E\$IIVWT,070,R,26.82,N,13.80,M,,*37
\c:1544922130*56\$GPGLL,3247.215,N,07954.564,W,170349,A,D*54	\c:1544924160*55\$IIVWT,061,R,26.10,N,13.43,M,,*33
\c:1544922130*56\$GPGLL,3247.2154,N,07954.5645,W,170403.000,A,D*42	\c:1544924162*57\$IIVWT,064,R,24.92,N,12.82,M,,*32
\c:1544922131*57\$GPGLL,3247.2154,N,07954.5645,W,170404.000,A,D*45	\c:1544924164*51\$IIVWT,074,R,23.32,N,12.00,M,,*34
\c:1544922132*54\$GPGLL,3247.215,N,07954.564,W,170351,A,D*5D	\c:1544924166*53\$IIVWT,067,R,26.94,N,13.86,M,,*30
\c:1544922132*54\$GPGLL,3247.2154,N,07954.5645,W,170405.000,A,D*44	\c:1544924168*5D\$IIVWT,065,R,23.28,N,11.98,M,,*3D
\c:1544922133*55\$GPGLL,3247.2154,N,07954.5645,W,170406.000,A,D*47	\c:1544924170*54\$IIVWT,074,R,24.37,N,12.54,M,,*37
\c:1544922134*52\$GPGLL,3247.215,N,07954.564,W,170353,A,D*5F	\c:1544924172*56\$IIVWT,065,R,26.47,N,13.62,M,,*36
\c:1544922134*52\$GPGLL,3247.2154,N,07954.5645,W,170407.000,A,D*46	\c:1544924174*50\$IIVWT,060,R,33.08,N,17.02,M,,*3E
\c:1544922135*53\$GPGLL,3247.2154,N,07954.5645,W,170408.000,A,D*49	\c:1544924176*52\$IIVWT,062,R,30.40,N,15.64,M,,*31
\c:1544922136*50\$GPGLL,3247.215,N,07954.564,W,170355,A,D*59	\c:1544924178*5C\$IIVWT,058,R,32.96,N,16.96,M,,*3F
\c:1544922136*50\$GPGLL,3247.2154,N,07954.5645,W,170409.000,A,D*48	\c:1544924180*5B\$IIVWT,065,R,32.65,N,16.80,M,,*3A
\c:1544922137*51\$GPGLL,3247.2154,N,07954.5645,W,170410.000,A,D*40	\c:1544924182*59\$IIVWT,065,R,31.08,N,15.99,M,,*39
\c:1544922138*5E\$GPGLL,3247.215,N,07954.564,W,170358,A,D*54	\c:1544924184*5F\$IIVWT,063,R,31.17,N,16.04,M,,*36
\c:1544922138*5E\$GPGLL,3247.2154,N,07954.5645,W,170411.000,A,D*41	\c:1544924187*5C\$IIVWT,058,R,31.37,N,16.14,M,,*3D
\c:1544922139*5F\$GPGLL,3247.2154,N,07954.5645,W,170412.000,A,D*42	\c:1544924188*53\$IIVWT,054,R,32.48,N,16.71,M,,*39
\c:1544922140*51\$GPGLL,3247.215,N,07954.564,W,170400,A,D*5E	\c:1544924190*5A\$IIVWT,054,R,33.49,N,17.23,M,,*3F
\c:1544922140*51\$GPGLL,3247.2154,N,07954.5645,W,170413.000,A,D*43	\c:1544924192*58\$IIVWT,052,R,32.81,N,16.88,M,,*3C
\c:1544922141*50\$GPGLL,3247.2154,N,07954.5645,W,170414.000,A,D*44	\c:1544924195*5F\$IIVWT,053,R,26.84,N,13.81,M,,*31
\c:1544922142*53\$GPGLL,3247.215,N,07954.564,W,170402,A,D*5C	\c:1544924197*5D\$IIVWT,057,R,32.77,N,16.86,M,,*3E
\c:1544922142*53\$GPGLL,3247.2154,N,07954.5645,W,170415.000,A,D*45	\c:1544924199*53\$IIVWT,063,R,31.84,N,16.38,M,,*33
\c:1544922143*52\$GPGLL,3247.2154,N,07954.5645,W,170416.000,A,D*46	\c:1544924201*51\$IIVWT,067,R,27.83,N,14.32,M,,*3F
\c:1544922144*55\$GPGLL,3247.215,N,07954.564,W,170405,A,D*5B	\c:1544924203*53\$IIVWT,082,R,25.73,N,13.24,M,,*39
\c:1544922144*55\$GPGLL,3247.2154,N,07954.5645,W,170417.000,A,D*47	\c:1544924205*55\$IIVWT,075,R,26.14,N,13.45,M,,*34
\c:1544922145*54\$GPGLL,3247.2154,N,07954.5645,W,170418.000,A,D*48	\c:1544924207*57\$IIVWT,065,R,24.04,N,12.37,M,,*32
\c:1544922146*57\$GPGLL,3247.2154,N,07954.5645,W,170419.000,A,D*49	\c:1544924209*59\$IIVWT,068,R,22.14,N,11.39,M,,*35
\c:1544922146*57\$GPGLL,3247.215,N,07954.564,W,170406,A,D*58	\c:1544924211*50\$IIVWT,074,R,21.73,N,11.18,M,,*39
\c:1544922148*59\$GPGLL,3247.2154,N,07954.5645,W,170420.000,A,D*43	\c:1544924213*52\$IIVWT,072,R,21.01,N,10.81,M,,*3B
\c:1544922148*59\$GPGLL,3247.2154,N,07954.5645,W,170421.000,A,D*42	\c:1544924215*54\$IIVWT,070,R,21.51,N,11.07,M,,*33
\c:1544922148*59\$GPGLL,3247.215,N,07954.564,W,170408,A,D*56	\c:1544924217*56\$IIVWT,070,R,26.04,N,13.40,M,,*35
\c:1544922149*58\$GPGLL,3247.2154,N,07954.5645,W,170422.000,A,D*41	\c:1544924219*58\$IIVWT,063,R,25.71,N,13.23,M,,*33
\c:1544922150*50\$GPGLL,3247.2154,N,07954.5645,W,170423.000,A,D*40	\c:1544924221*53\$IIVWT,064,R,24.06,N,12.38,M,,*3E
\c:1544922151*51\$GPGLL,3247.215,N,07954.564,W,170410,A,D*5F	\c:1544924223*51\$IIVWT,059,R,24.06,N,12.38,M,,*30
\c:1544922151*51\$GPGLL,3247.2154,N,07954.5645,W,170424.000,A,D*47	\c:1544924225*57\$IIVWT,064,R,21.55,N,11.09,M,,*3C
\c:1544922152*52\$GPGLL,3247.2154,N,07954.5645,W,170425.000,A,D*46	\c:1544924227*55\$IIVWT,055,R,24.97,N,12.85,M,,*32
\c:1544922153*53\$GPGLL,3247.215,N,07954.564,W,170411,A,D*5E	\c:1544924229*5B\$IIVWT,059,R,23.77,N,12.23,M,,*3B
\c:1544922153*53\$GPGLL,3247.2154,N,07954.5645,W,170426.000,A,D*45	\c:1544924231*52\$IIVWT,061,R,24.04,N,12.37,M,,*36
\c:1544922154*54\$GPGLL,3247.2154,N,07954.5645,W,170427.000,A,D*44	\c:1544924233*50\$IIVWT,065,R,24.29,N,12.50,M,,*3C
\c:1544922155*55\$GPGLL,3247.215,N,07954.564,W,170413,A,D*5C	\c:1544924235*56\$IIVWT,071,R,21.96,N,11.30,M,,*3D
\c:1544922155*55\$GPGLL,3247.2154,N,07954.5645,W,170428.000,A,D*4B	\c:1544924238*5B\$IIVWT,064,R,28.96,N,14.90,M,,*3F
\c:1544922156*56\$GPGLL,3247.2154,N,07954.5645,W,170429.000,A,D*4A	\c:1544924240*54\$IIVWT,064,R,30.22,N,15.55,M,,*31
\c:1544922157*57\$GPGLL,3247.215,N,07954.564,W,170415,A,D*5A	\c:1544924242*56\$IIVWT,067,R,29.83,N,15.35,M,,*37
\c:1544922157*57\$GPGLL,3247.2154,N,07954.5645,W,170430.000,A,D*42	\c:1544924244*50\$IIVWT,069,R,29.23,N,15.04,M,,*31
\c:1544922158*58\$GPGLL,3247.2154,N,07954.5645,W,170431.000,A,D*43	\c:1544924246*52\$IIVWT,069,R,29.41,N,15.13,M,,*33
\c:1544922159*59\$GPGLL,3247.215,N,07954.564,W,170418,A,D*57	\c:1544924248*5C\$IIVWT,073,R,27.85,N,14.33,M,,*3D
\c:1544922159*59\$GPGLL,3247.2154,N,07954.5645,W,170432.000,A,D*40	\c:1544924250*55\$IIVWT,074,R,25.34,N,13.04,M,,*31
\c:1544922160*53\$GPGLL,3247.2154,N,07954.5645,W,170433.000,A,D*41	\c:1544924252*57\$IIVWT,067,R,26.37,N,13.57,M,,*35
\c:1544922161*52\$GPGLL,3247.215,N,07954.564,W,170420,A,D*5C	\c:1544924254*51\$IIVWT,056,R,23.57,N,12.13,M,,*35
\c:1544922161*52\$GPGLL,3247.2155,N,07954.5645,W,170434.000,A,D*47	\c:1544924256*53\$IIVWT,059,R,21.03,N,10.82,M,,*33
\c:1544922162*51\$GPGLL,3247.2155,N,07954.5645,W,170435.000,A,D*46	\c:1544924258*5D\$IIVWT,064,R,22.62,N,11.64,M,,*30
\c:1544922163*50\$GPGLL,3247.215,N,07954.564,W,170422,A,D*5E	\c:1544924260*56\$IIVWT,057,R,23.69,N,12.19,M,,*33
\c:1544922191*5D\$GPGLL,,,,,,V,N*64	\c:1544924262*54\$IIVWT,056,R,24.41,N,12.56,M,,*34
\c:1544922193*5F\$GPGLL,,,,,,V,N*64	\c:1544924264*52\$IIVWT,058,R,21.20,N,10.91,M,,*31
\c:1544922195*59\$GPGLL,,,,,,V,N*64	\c:1544924266*50\$IIVWT,055,R,23.69,N,12.19,M,,*31
\c:1544922197*5B\$GPGLL,,,,,,V,N*64	\c:1544924268*5E\$IIVWT,062,R,22.89,N,11.78,M,,*3E
\c:1544922199*55\$GPGLL,,,,,,V,N*64	\c:1544924270*57\$IIVWT,051,R,23.77,N,12.23,M,,*33
\c:1544922201*57\$GPGLL,,,,,,V,N*64	\c:1544924272*55\$IIVWT,058,R,24.53,N,12.62,M,,*3E
\c:1544922203*55\$GPGLL,,,,,,V,N*64	\c:1544924274*53\$IIVWT,056,R,29.07,N,14.96,M,,*31
\c:1544922205*53\$GPGLL,,,,,,V,N*64	\c:1544924276*51\$IIVWT,063,R,26.53,N,13.65,M,,*32
\c:1544922207*51\$GPGLL,,,,,,V,N*64	\c:1544924278*5F\$IIVWT,070,R,24.68,N,12.70,M,,*3F
\c:1544922209*5F\$GPGLL,,,,,,V,N*64	\c:1544924281*59\$IIVWT,057,R,21.53,N,11.08,M,,*3B
\c:1544922211*56\$GPGLL,,,,,,V,N*64	\c:1544924283*5B\$IIVWT,059,R,21.07,N,10.84,M,,*31
\c:1544922213*54\$GPGLL,,,,,,V,N*64	\c:1544924285*5D\$IIVWT,053,R,24.92,N,12.82,M,,*36
