\c:1552148888*5F\$GPGLL,3245.5773,N,07952.9359,W,162837.000,A,D*4E	
\c:1552148889*5E\$GPGLL,3245.5774,N,07952.9336,W,162838.000,A,D*4F	
\c:1552148890*56\$GPGLL,3245.5775,N,07952.9313,W,162839.000,A,D*48	
\c:1552148890*56\$GPGLL,3245.577,N,07952.935,W,162838,A,A*50	
\c:1552148891*57\$GPGLL,3245.5775,N,07952.9290,W,162840.000,A,D*4C	
\c:1552148892*54\$GPGLL,3245.5773,N,07952.9268,W,162841.000,A,D*4C	
\c:1552148892*54\$GPGLL,3245.577,N,07952.931,W,162840,A,A*5B	
\c:1552148893*55\$GPGLL,3245.5773,N,07952.9246,W,162842.000,A,D*43	
\c:1552148894*52\$GPGLL,3245.5774,N,07952.9224,W,162843.000,A,D*41	
\c:1552148894*52\$GPGLL,3245.578,N,07952.927,W,162842,A,A*51	
\c:1552148895*53\$GPGLL,3245.5775,N,07952.9201,W,162844.000,A,D*40	
\c:1552148896*50\$GPGLL,3245.5776,N,07952.9179,W,162845.000,A,D*4E	
\c:1552148896*50\$GPGLL,3245.578,N,07952.922,W,162844,A,A*52	
\c:1552148897*51\$GPGLL,3245.5777,N,07952.9157,W,162846.000,A,D*40	
\c:1552148898*5E\$GPGLL,3245.5776,N,07952.9134,W,162847.000,A,D*45	
\c:1552148898*5E\$GPGLL,3245.578,N,07952.917,W,162846,A,A*56	
\c:1552148899*5F\$GPGLL,3245.5776,N,07952.9111,W,162848.000,A,D*4D	
\c:1552148900*5E\$GPGLL,3245.5778,N,07952.9090,W,162849.000,A,D*4A	
\c:1552148900*5E\$GPGLL,3245.578,N,07952.912,W,162848,A,A*5D	
\c:1552148901*5F\$GPGLL,3245.5779,N,07952.9067,W,162850.000,A,D*4B	
\c:1552148902*5C\$GPGLL,3245.5781,N,07952.9045,W,162851.000,A,D*4D	
\c:1552148902*5C\$GPGLL,3245.578,N,07952.906,W,162850,A,A*51	
\c:1552148903*5D\$GPGLL,3245.5783,N,07952.9022,W,162852.000,A,D*4D	
\c:1552148904*5A\$GPGLL,3245.5784,N,07952.8999,W,162853.000,A,D*43	
\c:1552148904*5A\$GPGLL,3245.579,N,07952.901,W,162852,A,A*55	
\c:1552148905*5B\$GPGLL,3245.5786,N,07952.8978,W,162854.000,A,D*49	
\c:1552148906*58\$GPGLL,3245.5787,N,07952.8956,W,162855.000,A,D*45	
\c:1552148907*59\$GPGLL,3245.579,N,07952.896,W,162854,A,A*5C	
\c:1552148907*59\$GPGLL,3245.5787,N,07952.8934,W,162856.000,A,D*42	
\c:1552148908*56\$GPGLL,3245.5787,N,07952.8912,W,162857.000,A,D*47	
\c:1552148909*57\$GPGLL,3245.579,N,07952.892,W,162856,A,A*5A	
\c:1552148909*57\$GPGLL,3245.5788,N,07952.8890,W,162858.000,A,D*4C	
\c:1552148910*5F\$GPGLL,3245.5789,N,07952.8868,W,162859.000,A,D*4B	
\c:1552148911*5E\$GPGLL,3245.579,N,07952.888,W,162858,A,A*5F	
\c:1552148911*5E\$GPGLL,3245.5790,N,07952.8845,W,162900.000,A,D*41	
\c:1552148913*5C\$GPGLL,3245.5790,N,07952.8822,W,162901.000,A,D*41	
\c:1552148913*5C\$GPGLL,3245.579,N,07952.883,W,162900,A,A*58	
\c:1552148913*5C\$GPGLL,3245.5792,N,07952.8799,W,162902.000,A,D*4F	
\c:1552148914*5B\$GPGLL,3245.5794,N,07952.8776,W,162903.000,A,D*49	
\c:1552148915*5A\$GPGLL,3245.579,N,07952.879,W,162903,A,A*5E	
\c:1552148915*5A\$GPGLL,3245.5795,N,07952.8753,W,162904.000,A,D*48	
\c:1552148916*59\$GPGLL,3245.5798,N,07952.8730,W,162905.000,A,D*41	
\c:1552148917*58\$GPGLL,3245.579,N,07952.874,W,162905,A,A*55	
\c:1552148917*58\$GPGLL,3245.5796,N,07952.8705,W,162906.000,A,D*4A	
\c:1552148918*57\$GPGLL,3245.5796,N,07952.8685,W,162907.000,A,D*42	
\c:1552148919*56\$GPGLL,3245.579,N,07952.869,W,162907,A,A*5B	
\c:1552148919*56\$GPGLL,3245.5795,N,07952.8664,W,162908.000,A,D*41	
\c:1552148920*5C\$GPGLL,3245.5794,N,07952.8642,W,162909.000,A,D*45	
\c:1552148921*5D\$GPGLL,3245.579,N,07952.865,W,162909,A,A*59	
\c:1552148921*5D\$GPGLL,3245.5796,N,07952.8618,W,162910.000,A,D*40	
\c:1552148922*5E\$GPGLL,3245.5797,N,07952.8595,W,162911.000,A,D*46	
\c:1552148923*5F\$GPGLL,3245.579,N,07952.861,W,162911,A,A*54	
\c:1552148923*5F\$GPGLL,3245.5799,N,07952.8572,W,162912.000,A,D*42	
\c:1552148924*58\$GPGLL,3245.5799,N,07952.8551,W,162913.000,A,D*42	
\c:1552148925*59\$GPGLL,3245.580,N,07952.856,W,162913,A,A*54	
\c:1552148925*59\$GPGLL,3245.5799,N,07952.8529,W,162914.000,A,D*4A	
\c:1552148926*5A\$GPGLL,3245.5799,N,07952.8505,W,162915.000,A,D*45	
\c:1552148927*5B\$GPGLL,3245.580,N,07952.852,W,162915,A,A*56	
\c:1552148927*5B\$GPGLL,3245.5800,N,07952.8483,W,162916.000,A,D*46	
\c:1552148928*54\$GPGLL,3245.5800,N,07952.8461,W,162917.000,A,D*4B	
\c:1552148929*55\$GPGLL,3245.580,N,07952.847,W,162917,A,A*50	
\c:1552148929*55\$GPGLL,3245.5800,N,07952.8438,W,162918.000,A,D*48	
\c:1552148930*5D\$GPGLL,3245.5800,N,07952.8416,W,162919.000,A,D*45	
\c:1552148931*5C\$GPGLL,3245.580,N,07952.842,W,162919,A,A*5B	
\c:1552148931*5C\$GPGLL,3245.5802,N,07952.8393,W,162920.000,A,D*47	
\c:1552148932*5F\$GPGLL,3245.5802,N,07952.8370,W,162921.000,A,D*4B	
\c:1552148933*5E\$GPGLL,3245.5802,N,07952.8347,W,162922.000,A,D*4C	
\c:1552148933*5E\$GPGLL,3245.580,N,07952.837,W,162921,A,A*52	
\c:1552148934*59\$GPGLL,3245.5801,N,07952.8323,W,162923.000,A,D*4C	
\c:1552148935*58\$GPGLL,3245.5799,N,07952.8300,W,162924.000,A,D*44	
\c:1552148935*58\$GPGLL,3245.579,N,07952.833,W,162923,A,A*52	
\c:1552148936*5B\$GPGLL,3245.5798,N,07952.8277,W,162925.000,A,D*45	
\c:1552148937*5A\$GPGLL,3245.5797,N,07952.8254,W,162926.000,A,D*48	
\c:1552148937*5A\$GPGLL,3245.579,N,07952.829,W,162925,A,A*5F	
\c:1552148938*55\$GPGLL,3245.5796,N,07952.8231,W,162927.000,A,D*4B	
\c:1552148939*54\$GPGLL,3245.5794,N,07952.8208,W,162928.000,A,D*4C	
\c:1552148939*54\$GPGLL,3245.579,N,07952.824,W,162927,A,A*50	
\c:1552148940*5A\$GPGLL,3245.5793,N,07952.8186,W,162929.000,A,D*4F	
\c:1552148941*5B\$GPGLL,3245.5792,N,07952.8163,W,162930.000,A,D*4D	
\c:1552148941*5B\$GPGLL,3245.579,N,07952.819,W,162929,A,A*50	
\c:1552148942*58\$GPGLL,3245.5791,N,07952.8139,W,162931.000,A,D*40	
\c:1552148943*59\$GPGLL,3245.5791,N,07952.8116,W,162932.000,A,D*4E	
\c:1552148943*59\$GPGLL,3245.579,N,07952.814,W,162931,A,A*54	
\c:1552148944*5E\$GPGLL,3245.5790,N,07952.8093,W,162933.000,A,D*42	
\c:1552148945*5F\$GPGLL,3245.5788,N,07952.8069,W,162934.000,A,D*49	
\c:1552148945*5F\$GPGLL,3245.579,N,07952.810,W,162933,A,A*52	
\c:1552148946*5C\$GPGLL,3245.5788,N,07952.8047,W,162935.000,A,D*44	
\c:1552148947*5D\$GPGLL,3245.5787,N,07952.8022,W,162936.000,A,D*4B	
\c:1552148947*5D\$GPGLL,3245.579,N,07952.805,W,162935,A,A*50	
\c:1552148948*52\$GPGLL,3245.5787,N,07952.8000,W,162937.000,A,D*4A	
\c:1552148949*53\$GPGLL,3245.5786,N,07952.7977,W,162938.000,A,D*42	
\c:1552148950*5B\$GPGLL,3245.578,N,07952.800,W,162937,A,A*56	
\c:1552148950*5B\$GPGLL,3245.5785,N,07952.7956,W,162939.000,A,D*43	
\c:1552148951*5A\$GPGLL,3245.5784,N,07952.7932,W,162940.000,A,D*4E	
\c:1552148952*59\$GPGLL,3245.578,N,07952.796,W,162939,A,A*58	
\c:1552148952*59\$GPGLL,3245.5782,N,07952.7909,W,162941.000,A,D*41	
\c:1552148954*5F\$GPGLL,3245.5780,N,07952.7886,W,162942.000,A,D*46	
\c:1552148954*5F\$GPGLL,3245.578,N,07952.791,W,162941,A,A*50	
\c:1552148954*5F\$GPGLL,3245.5777,N,07952.7864,W,162943.000,A,D*43	
\c:1552148955*5E\$GPGLL,3245.5774,N,07952.7842,W,162944.000,A,D*43	
\c:1552148956*5D\$GPGLL,3245.577,N,07952.786,W,162943,A,A*5B	
\c:1552148956*5D\$GPGLL,3245.5770,N,07952.7817,W,162945.000,A,D*46	
\c:1552148957*5C\$GPGLL,3245.5767,N,07952.7793,W,162946.000,A,D*40	
\c:1552148958*53\$GPGLL,3245.577,N,07952.782,W,162945,A,A*59	
\c:1552148958*53\$GPGLL,3245.5765,N,07952.7770,W,162947.000,A,D*4E	
\c:1552148959*52\$GPGLL,3245.5762,N,07952.7747,W,162948.000,A,D*42	
\c:1552148960*58\$GPGLL,3245.576,N,07952.777,W,162947,A,A*50	
\c:1552148960*58\$GPGLL,3245.5759,N,07952.7725,W,162949.000,A,D*4F	
\c:1552148961*59\$GPGLL,3245.5756,N,07952.7702,W,162950.000,A,D*4D	
\c:1552148962*5A\$GPGLL,3245.576,N,07952.772,W,162949,A,A*5B	
\c:1552148962*5A\$GPGLL,3245.5752,N,07952.7679,W,162951.000,A,D*45	
\c:1552148963*5B\$GPGLL,3245.5750,N,07952.7657,W,162952.000,A,D*48	
\c:1552148964*5C\$GPGLL,3245.575,N,07952.767,W,162951,A,A*55	
\c:1552148964*5C\$GPGLL,3245.5746,N,07952.7635,W,162953.000,A,D*4A	
\c:1552148965*5D\$GPGLL,3245.5744,N,07952.7613,W,162954.000,A,D*4B	
\c:1552148966*5E\$GPGLL,3245.574,N,07952.760,W,162953,A,A*51	
\c:1552148966*5E\$GPGLL,3245.5741,N,07952.7591,W,162955.000,A,D*46	
\c:1552148967*5F\$GPGLL,3245.5738,N,07952.7569,W,162956.000,A,D*4C	
\c:1552148968*50\$GPGLL,3245.574,N,07952.756,W,162955,A,A*52	
\c:1552148968*50\$GPGLL,3245.5736,N,07952.7548,W,162957.000,A,D*40	
\c:1552148969*51\$GPGLL,3245.5734,N,07952.7524,W,162958.000,A,D*47	
\c:1552148970*59\$GPGLL,3245.574,N,07952.751,W,162957,A,A*57	
\c:1552148970*59\$GPGLL,3245.5730,N,07952.7499,W,162959.000,A,D*45	
\c:1552148971*58\$GPGLL,3245.5727,N,07952.7475,W,163000.000,A,D*45	
\c:1552148972*5B\$GPGLL,3245.573,N,07952.747,W,162959,A,A*59	
\c:1552148972*5B\$GPGLL,3245.5723,N,07952.7450,W,163001.000,A,D*47	
\c:1552148973*5A\$GPGLL,3245.5721,N,07952.7427,W,163002.000,A,D*46	
\c:1552148974*5D\$GPGLL,3245.5718,N,07952.7403,W,163003.000,A,D*4B	
\c:1552148974*5D\$GPGLL,3245.573,N,07952.742,W,163001,A,A*59	
\c:1552148975*5C\$GPGLL,3245.5715,N,07952.7379,W,163004.000,A,D*4B	
\c:1552148976*5F\$GPGLL,3245.5711,N,07952.7353,W,163005.000,A,D*46	
\c:1552148976*5F\$GPGLL,3245.572,N,07952.738,W,163003,A,A*57	
\c:1552148977*5E\$GPGLL,3245.5706,N,07952.7327,W,163006.000,A,D*40	
\c:1552148978*51\$GPGLL,3245.5700,N,07952.7298,W,163007.000,A,D*42	
\c:1552148978*51\$GPGLL,3245.572,N,07952.733,W,163006,A,A*59	
\c:1552148979*50\$GPGLL,3245.5692,N,07952.7274,W,163008.000,A,D*45	
\c:1552148980*56\$GPGLL,3245.5689,N,07952.7252,W,163009.000,A,D*4A	
\c:1552148980*56\$GPGLL,3245.572,N,07952.728,W,163009,A,A*5C	
\c:1552148981*57\$GPGLL,3245.5687,N,07952.7231,W,163010.000,A,D*49	
\c:1552148982*54\$GPGLL,3245.5687,N,07952.7208,W,163011.000,A,D*42	
\c:1552148982*54\$GPGLL,3245.571,N,07952.722,W,163011,A,A*5C	
\c:1552148983*55\$GPGLL,3245.5684,N,07952.7185,W,163012.000,A,D*44	
\c:1552148984*52\$GPGLL,3245.5683,N,07952.7162,W,163013.000,A,D*4B	
\c:1552148984*52\$GPGLL,3245.570,N,07952.718,W,163013,A,A*56	
\c:1552148985*53\$GPGLL,3245.5679,N,07952.7138,W,163014.000,A,D*46	
\c:1552148986*50\$GPGLL,3245.5677,N,07952.7115,W,163015.000,A,D*46	
\c:1552148986*50\$GPGLL,3245.570,N,07952.713,W,163015,A,A*5B	
\c:1552148987*51\$GPGLL,3245.5675,N,07952.7093,W,163016.000,A,D*48	
\c:1552148988*5E\$GPGLL,3245.5673,N,07952.7069,W,163017.000,A,D*4A	
\c:1552148988*5E\$GPGLL,3245.569,N,07952.708,W,163017,A,A*5B	
\c:1552148989*5F\$GPGLL,3245.5670,N,07952.7045,W,163018.000,A,D*48	
\c:1552148990*57\$GPGLL,3245.5668,N,07952.7022,W,163019.000,A,D*41	
\c:1552148990*57\$GPGLL,3245.569,N,07952.704,W,163019,A,A*59	
\c:1552148991*56\$GPGLL,3245.5665,N,07952.6999,W,163020.000,A,D*4E	
\c:1552148992*55\$GPGLL,3245.5661,N,07952.6975,W,163021.000,A,D*49	
\c:1552148993*54\$GPGLL,3245.568,N,07952.699,W,163021,A,A*56	
\c:1552148993*54\$GPGLL,3245.5658,N,07952.6952,W,163022.000,A,D*45	
\c:1552148995*52\$GPGLL,3245.5655,N,07952.6929,W,163023.000,A,D*45	
\c:1552148995*52\$GPGLL,3245.568,N,07952.694,W,163023,A,A*59	
\c:1552148995*52\$GPGLL,3245.5650,N,07952.6906,W,163024.000,A,D*4A	
\c:1552148996*51\$GPGLL,3245.5645,N,07952.6883,W,163025.000,A,D*43	
\c:1552148997*50\$GPGLL,3245.567,N,07952.689,W,163025,A,A*5C	
\c:1552148997*50\$GPGLL,3245.5641,N,07952.6861,W,163026.000,A,D*48	
\c:1552148998*5F\$GPGLL,3245.5638,N,07952.6839,W,163027.000,A,D*4A	
\c:1552148999*5E\$GPGLL,3245.566,N,07952.685,W,163027,A,A*53	
\c:1552148999*5E\$GPGLL,3245.5636,N,07952.6816,W,163028.000,A,D*46	
\c:1552149000*56\$GPGLL,3245.5633,N,07952.6795,W,163029.000,A,D*46	
\c:1552149001*57\$GPGLL,3245.566,N,07952.680,W,163029,A,A*58	
\c:1552149001*57\$GPGLL,3245.5630,N,07952.6773,W,163030.000,A,D*45	
\c:1552149002*54\$GPGLL,3245.5626,N,07952.6751,W,163031.000,A,D*43	
\c:1552149003*55\$GPGLL,3245.565,N,07952.675,W,163031,A,A*58	
\c:1552149003*55\$GPGLL,3245.5622,N,07952.6729,W,163032.000,A,D*4B	
\c:1552149004*52\$GPGLL,3245.5618,N,07952.6707,W,163033.000,A,D*4F	
\c:1552149005*53\$GPGLL,3245.564,N,07952.670,W,163033,A,A*5E	
\c:1552149005*53\$GPGLL,3245.5614,N,07952.6685,W,163034.000,A,D*4F	
\c:1552149006*50\$GPGLL,3245.5609,N,07952.6662,W,163035.000,A,D*4B	
\c:1552149007*51\$GPGLL,3245.563,N,07952.666,W,163035,A,A*58	
\c:1552149007*51\$GPGLL,3245.5605,N,07952.6639,W,163036.000,A,D*4A	
\c:1552149008*5E\$GPGLL,3245.5601,N,07952.6616,W,163037.000,A,D*42	
\c:1552149009*5F\$GPGLL,3245.562,N,07952.662,W,163037,A,A*5F	
\c:1552149009*5F\$GPGLL,3245.5596,N,07952.6590,W,163038.000,A,D*4D	
\c:1552149010*57\$GPGLL,3245.5592,N,07952.6567,W,163039.000,A,D*40	
\c:1552149011*56\$GPGLL,3245.561,N,07952.657,W,163039,A,A*54	
\c:1552149011*56\$GPGLL,3245.5590,N,07952.6542,W,163040.000,A,D*4B	
\c:1552149012*55\$GPGLL,3245.5586,N,07952.6519,W,163041.000,A,D*43	
\c:1552149013*54\$GPGLL,3245.560,N,07952.652,W,163041,A,A*5F	
\c:1552149013*54\$GPGLL,3245.5581,N,07952.6495,W,163042.000,A,D*42	
\c:1552149014*53\$GPGLL,3245.5576,N,07952.6473,W,163043.000,A,D*43	
\c:1552149015*52\$GPGLL,3245.559,N,07952.647,W,163043,A,A*53	
\c:1552149015*52\$GPGLL,3245.5571,N,07952.6451,W,163044.000,A,D*43	
\c:1552149016*51\$GPGLL,3245.5567,N,07952.6429,W,163045.000,A,D*4A	
\c:1552149017*50\$GPGLL,3245.5563,N,07952.6406,W,163046.000,A,D*40	
\c:1552149017*50\$GPGLL,3245.558,N,07952.642,W,163045,A,A*51	
\c:1552149018*5F\$GPGLL,3245.5559,N,07952.6383,W,163047.000,A,D*42	
\c:1552149019*5E\$GPGLL,3245.5553,N,07952.6358,W,163048.000,A,D*41	
\c:1552149019*5E\$GPGLL,3245.558,N,07952.637,W,163047,A,A*51	
\c:1552149020*54\$GPGLL,3245.5548,N,07952.6334,W,163049.000,A,D*40	
\c:1552149021*55\$GPGLL,3245.5542,N,07952.6309,W,163050.000,A,D*4C	
\c:1552149021*55\$GPGLL,3245.557,N,07952.632,W,163049,A,A*55	
\c:1552149022*56\$GPGLL,3245.5537,N,07952.6285,W,163051.000,A,D*4A	
\c:1552149023*57\$GPGLL,3245.5532,N,07952.6262,W,163052.000,A,D*45	
\c:1552149023*57\$GPGLL,3245.555,N,07952.627,W,163051,A,A*5A	
\c:1552149024*50\$GPGLL,3245.5526,N,07952.6236,W,163053.000,A,D*40	
\c:1552149025*51\$GPGLL,3245.5522,N,07952.6212,W,163054.000,A,D*45	
\c:1552149025*51\$GPGLL,3245.554,N,07952.623,W,163053,A,A*5D	
\c:1552149026*52\$GPGLL,3245.5517,N,07952.6186,W,163055.000,A,D*4C	
\c:1552149027*53\$GPGLL,3245.5511,N,07952.6161,W,163056.000,A,D*40	
\c:1552149027*53\$GPGLL,3245.553,N,07952.618,W,163055,A,A*54	
\c:1552149028*5C\$GPGLL,3245.5505,N,07952.6135,W,163057.000,A,D*45	
\c:1552149029*5D\$GPGLL,3245.5499,N,07952.6109,W,163058.000,A,D*41	
\c:1552149029*5D\$GPGLL,3245.552,N,07952.613,W,163057,A,A*5C	
\c:1552149030*55\$GPGLL,3245.5492,N,07952.6085,W,163059.000,A,D*4E	
\c:1552149031*54\$GPGLL,3245.5486,N,07952.6060,W,163100.000,A,D*4D	
\c:1552149031*54\$GPGLL,3245.550,N,07952.606,W,163059,A,A*54	
\c:1552149032*57\$GPGLL,3245.5480,N,07952.6035,W,163101.000,A,D*4A	
\c:1552149033*56\$GPGLL,3245.5474,N,07952.6012,W,163102.000,A,D*47	
\c:1552149033*56\$GPGLL,3245.549,N,07952.601,W,163101,A,A*57	
\c:1552149034*51\$GPGLL,3245.5468,N,07952.5989,W,163103.000,A,D*43	
\c:1552149036*53\$GPGLL,3245.5463,N,07952.5964,W,163104.000,A,D*4C	
\c:1552149036*53\$GPGLL,3245.548,N,07952.596,W,163103,A,A*59	
\c:1552149036*53\$GPGLL,3245.5458,N,07952.5940,W,163105.000,A,D*43	
\c:1552149037*52\$GPGLL,3245.5450,N,07952.5914,W,163106.000,A,D*49	
\c:1552149038*5D\$GPGLL,3245.547,N,07952.591,W,163105,A,A*57	
\c:1552149038*5D\$GPGLL,3245.5444,N,07952.5890,W,163107.000,A,D*40	
\c:1552149039*5C\$GPGLL,3245.5437,N,07952.5866,W,163108.000,A,D*42	
\c:1552149040*52\$GPGLL,3245.546,N,07952.586,W,163107,A,A*52	
\c:1552149040*52\$GPGLL,3245.5429,N,07952.5842,W,163109.000,A,D*4A	
\c:1552149041*53\$GPGLL,3245.5423,N,07952.5815,W,163110.000,A,D*4A	
\c:1552149042*50\$GPGLL,3245.545,N,07952.581,W,163109,A,A*58	
\c:1552149042*50\$GPGLL,3245.5417,N,07952.5791,W,163111.000,A,D*4F	
\c:1552149043*51\$GPGLL,3245.5412,N,07952.5766,W,163112.000,A,D*41	
\c:1552149044*56\$GPGLL,3245.543,N,07952.576,W,163112,A,A*5C	
\c:1552149044*56\$GPGLL,3245.5408,N,07952.5742,W,163113.000,A,D*4D	
\c:1552149045*57\$GPGLL,3245.5402,N,07952.5718,W,163114.000,A,D*4F	
\c:1552149046*54\$GPGLL,3245.542,N,07952.571,W,163114,A,A*5C	
\c:1552149046*54\$GPGLL,3245.5397,N,07952.5693,W,163115.000,A,D*47	
\c:1552149047*55\$GPGLL,3245.5390,N,07952.5668,W,163116.000,A,D*47	
\c:1552149048*5A\$GPGLL,3245.541,N,07952.566,W,163116,A,A*5B	
\c:1552149048*5A\$GPGLL,3245.5387,N,07952.5643,W,163117.000,A,D*49	
\c:1552149049*5B\$GPGLL,3245.5381,N,07952.5618,W,163118.000,A,D*4E	
\c:1552149050*53\$GPGLL,3245.540,N,07952.561,W,163118,A,A*53	
\c:1552149051*52\$GPGLL,3245.5374,N,07952.5593,W,163119.000,A,D*45	
\c:1552149051*52\$GPGLL,3245.5368,N,07952.5567,W,163120.000,A,D*49	
\c:1552149052*51\$GPGLL,3245.538,N,07952.556,W,163120,A,A*53	
\c:1552149052*51\$GPGLL,3245.5362,N,07952.5542,W,163121.000,A,D*45	
\c:1552149053*50\$GPGLL,3245.5357,N,07952.5516,W,163122.000,A,D*41	
\c:1552149054*57\$GPGLL,3245.537,N,07952.551,W,163122,A,A*59	
\c:1552149054*57\$GPGLL,3245.5350,N,07952.5490,W,163123.000,A,D*48	
\c:1552149055*56\$GPGLL,3245.5345,N,07952.5464,W,163124.000,A,D*40	
\c:1552149056*55\$GPGLL,3245.536,N,07952.546,W,163124,A,A*58	
\c:1552149056*55\$GPGLL,3245.5338,N,07952.5439,W,163125.000,A,D*43	
\c:1552149057*54\$GPGLL,3245.5333,N,07952.5415,W,163126.000,A,D*45	
\c:1552149058*5B\$GPGLL,3245.535,N,07952.541,W,163126,A,A*5E	
\c:1552149058*5B\$GPGLL,3245.5327,N,07952.5390,W,163127.000,A,D*4B	
\c:1552149059*5A\$GPGLL,3245.5321,N,07952.5366,W,163128.000,A,D*4B	
\c:1552149060*50\$GPGLL,3245.534,N,07952.536,W,163128,A,A*51	
\c:1552149060*50\$GPGLL,3245.5316,N,07952.5341,W,163129.000,A,D*4B	
\c:1552149061*51\$GPGLL,3245.5310,N,07952.5315,W,163130.000,A,D*44	
\c:1552149062*52\$GPGLL,3245.5305,N,07952.5290,W,163131.000,A,D*4D	
\c:1552149062*52\$GPGLL,3245.533,N,07952.531,W,163130,A,A*58	
\c:1552149063*53\$GPGLL,3245.5300,N,07952.5263,W,163132.000,A,D*47	
\c:1552149064*54\$GPGLL,3245.5295,N,07952.5238,W,163133.000,A,D*45	
\c:1552149064*54\$GPGLL,3245.531,N,07952.525,W,163132,A,A*5D	
\c:1552149065*55\$GPGLL,3245.5289,N,07952.5212,W,163134.000,A,D*47	
\c:1552149066*56\$GPGLL,3245.5284,N,07952.5186,W,163135.000,A,D*45	
\c:1552149066*56\$GPGLL,3245.531,N,07952.520,W,163134,A,A*5E	
\c:1552149067*57\$GPGLL,3245.5279,N,07952.5159,W,163136.000,A,D*46	
\c:1552149068*58\$GPGLL,3245.5274,N,07952.5133,W,163137.000,A,D*46	
\c:1552149068*58\$GPGLL,3245.529,N,07952.515,W,163136,A,A*53	
\c:1552149069*59\$GPGLL,3245.5270,N,07952.5107,W,163138.000,A,D*4A	
\c:1552149070*51\$GPGLL,3245.5266,N,07952.5080,W,163139.000,A,D*42	
\c:1552149070*51\$GPGLL,3245.528,N,07952.510,W,163138,A,A*59	
\c:1552149071*50\$GPGLL,3245.5263,N,07952.5050,W,163140.000,A,D*44	
\c:1552149072*53\$GPGLL,3245.5260,N,07952.5024,W,163141.000,A,D*45	
\c:1552149072*53\$GPGLL,3245.527,N,07952.505,W,163140,A,A*5D	
\c:1552149073*52\$GPGLL,3245.5257,N,07952.4999,W,163142.000,A,D*4C	
\c:1552149074*55\$GPGLL,3245.5253,N,07952.4971,W,163143.000,A,D*4F	
\c:1552149074*55\$GPGLL,3245.527,N,07952.499,W,163142,A,A*5B	
\c:1552149075*54\$GPGLL,3245.5248,N,07952.4945,W,163144.000,A,D*45	
\c:1552149076*57\$GPGLL,3245.5244,N,07952.4918,W,163145.000,A,D*40	
\c:1552149076*57\$GPGLL,3245.526,N,07952.493,W,163144,A,A*56	
\c:1552149077*56\$GPGLL,3245.5239,N,07952.4889,W,163146.000,A,D*40	
\c:1552149078*59\$GPGLL,3245.5234,N,07952.4861,W,163147.000,A,D*4A	
\c:1552149079*58\$GPGLL,3245.525,N,07952.488,W,163146,A,A*5D	
\c:1552149079*58\$GPGLL,3245.5230,N,07952.4833,W,163148.000,A,D*46	
\c:1552149080*5E\$GPGLL,3245.5225,N,07952.4806,W,163149.000,A,D*45	
\c:1552149081*5F\$GPGLL,3245.523,N,07952.483,W,163148,A,A*5E	
\c:1552149081*5F\$GPGLL,3245.5219,N,07952.4779,W,163150.000,A,D*45	
\c:1552149082*5C\$GPGLL,3245.5214,N,07952.4753,W,163151.000,A,D*41	
\c:1552149083*5D\$GPGLL,3245.523,N,07952.478,W,163150,A,A*53	
\c:1552149083*5D\$GPGLL,3245.5208,N,07952.4727,W,163152.000,A,D*4C	
\c:1552149084*5A\$GPGLL,3245.5203,N,07952.4701,W,163153.000,A,D*42	
\c:1552149085*5B\$GPGLL,3245.522,N,07952.472,W,163152,A,A*5A	
\c:1552149085*5B\$GPGLL,3245.5198,N,07952.4675,W,163154.000,A,D*46	
\c:1552149086*58\$GPGLL,3245.5192,N,07952.4650,W,163155.000,A,D*4A	
\c:1552149087*59\$GPGLL,3245.520,N,07952.467,W,163154,A,A*5A	
\c:1552149087*59\$GPGLL,3245.5186,N,07952.4623,W,163156.000,A,D*48	
\c:1552149088*56\$GPGLL,3245.5180,N,07952.4596,W,163157.000,A,D*42	
\c:1552149089*57\$GPGLL,3245.519,N,07952.462,W,163156,A,A*57	
\c:1552149089*57\$GPGLL,3245.5175,N,07952.4571,W,163158.000,A,D*4E	
\c:1552149090*5F\$GPGLL,3245.5169,N,07952.4545,W,163159.000,A,D*45	
\c:1552149091*5E\$GPGLL,3245.518,N,07952.456,W,163158,A,A*5F	
\c:1552149092*5D\$GPGLL,3245.5163,N,07952.4519,W,163200.000,A,D*49	
\c:1552149092*5D\$GPGLL,3245.5156,N,07952.4494,W,163201.000,A,D*4A	
\c:1552149093*5C\$GPGLL,3245.517,N,07952.451,W,163200,A,A*59	
\c:1552149093*5C\$GPGLL,3245.5149,N,07952.4468,W,163202.000,A,D*44	
\c:1552149094*5B\$GPGLL,3245.5141,N,07952.4441,W,163203.000,A,D*46	
\c:1552149095*5A\$GPGLL,3245.515,N,07952.444,W,163202,A,A*5D	
\c:1552149095*5A\$GPGLL,3245.5134,N,07952.4415,W,163204.000,A,D*42	
\c:1552149096*59\$GPGLL,3245.5127,N,07952.4389,W,163205.000,A,D*43	
\c:1552149097*58\$GPGLL,3245.514,N,07952.438,W,163204,A,A*51	
\c:1552149097*58\$GPGLL,3245.5119,N,07952.4362,W,163206.000,A,D*48	
\c:1552149098*57\$GPGLL,3245.5112,N,07952.4334,W,163207.000,A,D*41	
\c:1552149099*56\$GPGLL,3245.512,N,07952.431,W,163206,A,A*5C	
\c:1552149099*56\$GPGLL,3245.5105,N,07952.4308,W,163208.000,A,D*47	
